,TeamBatting,TeamBowling,Venue,Prediction,Actual,Error
0,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadiu,43.67703461312856,44,0.7340122428896317
1,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadiu,40.93179731425707,31,32.038055852442156
2,Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkat",48.553692412078,52,6.627514592157692
3,Lucknow Super Giants,Royal Challengers Bangalore,"Eden Gardens, Kolkat",44.20995642854389,62,28.693618663638887
4,Sunrisers Hyderabad,Punjab Kings,"Wankhede Stadium, Mu",45.15134292064843,43,5.003123071275422
5,Punjab Kings,Sunrisers Hyderabad,"Wankhede Stadium, Mu",52.22145383230933,62,15.771848657565599
6,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, M",45.309755794822244,75,39.586992273570345
7,Rajasthan Royals,Chennai Super Kings,"Brabourne Stadium, M",53.559684477529814,52,2.9993932260188725
8,Lucknow Super Giants,Kolkata Knight Riders,Dr DY Patil Sports A,45.044540812114796,44,2.3739563911699917
9,Kolkata Knight Riders,Lucknow Super Giants,Dr DY Patil Sports A,47.548060166596194,60,20.75323305567301
10,Delhi Capitals,Punjab Kings,Dr DY Patil Sports A,47.77339789543813,59,19.028139160274357
11,Punjab Kings,Delhi Capitals,Dr DY Patil Sports A,47.541157524820335,54,11.960819398480862
12,Chennai Super Kings,Gujarat Titans,"Wankhede Stadium, Mu",42.88384941540785,47,8.75776720125989
13,Gujarat Titans,Chennai Super Kings,"Wankhede Stadium, Mu",41.855260481074495,53,21.02781041306699
14,Punjab Kings,Royal Challengers Bangalore,"Brabourne Stadium, M",51.36235882492378,83,38.11763996997134
15,Royal Challengers Bangalore,Punjab Kings,"Brabourne Stadium, M",44.98127662458206,44,2.230174146777405
16,Rajasthan Royals,Delhi Capitals,Dr DY Patil Sports A,44.90880873947781,43,4.439090091808867
17,Delhi Capitals,Rajasthan Royals,Dr DY Patil Sports A,48.907533471201546,38,28.704035450530384
18,Kolkata Knight Riders,Mumbai Indians,Dr DY Patil Sports A,45.871990969321324,64,28.325014110435433
19,Mumbai Indians,Kolkata Knight Riders,Dr DY Patil Sports A,43.990796287146196,37,18.894044019314045
20,Royal Challengers Bangalore,Sunrisers Hyderabad,"Wankhede Stadium, Mu",47.42365734012706,47,0.9013985960150162
21,Sunrisers Hyderabad,Royal Challengers Bangalore,"Wankhede Stadium, Mu",47.423770042902525,39,21.599410366416734
22,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mu",47.62030784179867,48,0.7910253295861036
23,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mu",43.963096687795066,67,34.38343777941035
24,Delhi Capitals,Sunrisers Hyderabad,"Brabourne Stadium, M",37.280932468248345,50,25.43813506350331
25,Sunrisers Hyderabad,Delhi Capitals,"Brabourne Stadium, M",43.05565107827678,35,23.016145937933665
26,Gujarat Titans,Punjab Kings,Dr DY Patil Sports A,45.524529992021186,42,8.391738076240921
27,Punjab Kings,Gujarat Titans,Dr DY Patil Sports A,37.65751682724472,43,12.424379471523906
28,Chennai Super Kings,Sunrisers Hyderabad,Maharashtra Cricket ,44.94243293293225,40,12.356082332330622
29,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket ,47.59575547047154,58,17.938352637118037
30,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports A,32.58313141607561,40,18.542171459810977
31,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports A,38.89288679760954,41,5.139300493635264
32,Lucknow Super Giants,Punjab Kings,Maharashtra Cricket ,48.01054279082425,39,23.10395587390834
33,Punjab Kings,Lucknow Super Giants,Maharashtra Cricket ,49.982688491249704,46,8.658018459238486
34,Sunrisers Hyderabad,Gujarat Titans,"Wankhede Stadium, Mu",49.32804054324045,53,6.928225390112362
35,Gujarat Titans,Sunrisers Hyderabad,"Wankhede Stadium, Mu",40.814737860663264,59,30.822478202265653
36,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mu",43.61643609824321,37,17.882259724981655
37,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mu",40.33161026566738,32,26.03628208021056
38,Royal Challengers Bangalore,Sunrisers Hyderabad,"Brabourne Stadium, M",44.690335260845025,31,44.1623718091775
39,Sunrisers Hyderabad,Royal Challengers Bangalore,"Brabourne Stadium, M",45.67806307946239,56,18.43203021524573
40,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mu",45.25509337484692,44,2.8524849428339136
41,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mu",41.887678287228454,55,23.840584932311902
42,Punjab Kings,Delhi Capitals,"Brabourne Stadium, M",45.35777587462659,47,3.4940938837732123
43,Delhi Capitals,Punjab Kings,"Brabourne Stadium, M",47.75992478409632,81,41.03712989617738
44,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, M",44.28551855095561,60,26.19080241507399
45,Kolkata Knight Riders,Rajasthan Royals,"Brabourne Stadium, M",44.74497273816382,57,21.50004782778278
46,Punjab Kings,Sunrisers Hyderabad,Dr DY Patil Sports A,47.419122989411946,48,1.2101604387251128
47,Sunrisers Hyderabad,Punjab Kings,Dr DY Patil Sports A,44.276826751084656,39,13.530325002781169
48,Lucknow Super Giants,Mumbai Indians,"Brabourne Stadium, M",46.35606060042688,57,18.67357789398793
49,Mumbai Indians,Lucknow Super Giants,"Brabourne Stadium, M",50.357085420815686,57,11.65423610383213
50,Gujarat Titans,Rajasthan Royals,Dr DY Patil Sports A,41.5968195479977,42,0.9599534571483406
51,Rajasthan Royals,Gujarat Titans,Dr DY Patil Sports A,44.4919995387048,65,31.55076994045415
52,Chennai Super Kings,Royal Challengers Bangalore,Dr DY Patil Sports A,52.63446866446243,35,50.38419618417838
53,Royal Challengers Bangalore,Chennai Super Kings,Dr DY Patil Sports A,41.84639200909464,42,0.3657333116794213
54,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mu",48.089675741331455,44,9.294717593935124
55,Lucknow Super Giants,Rajasthan Royals,"Wankhede Stadium, Mu",51.375995654914426,31,65.72901824165945
56,Mumbai Indians,Royal Challengers Bangalore,Maharashtra Cricket ,45.52806509025849,49,7.085581448452068
57,Royal Challengers Bangalore,Mumbai Indians,Maharashtra Cricket ,42.697462805556675,30,42.324876018522254
58,Punjab Kings,Gujarat Titans,"Brabourne Stadium, M",47.536525723235385,43,10.55005982147764
59,Gujarat Titans,Punjab Kings,"Brabourne Stadium, M",51.7706460248025,53,2.3195358022594292
60,Mumbai Indians,Kolkata Knight Riders,Maharashtra Cricket ,47.18468396920625,35,34.813382769160704
61,Kolkata Knight Riders,Mumbai Indians,Maharashtra Cricket ,42.368679125142776,35,21.05336892897936
62,Lucknow Super Giants,Sunrisers Hyderabad,Dr DY Patil Sports A,44.41734051726937,32,38.804189116466794
63,Sunrisers Hyderabad,Lucknow Super Giants,Dr DY Patil Sports A,45.389326158771425,40,13.473315396928562
64,Gujarat Titans,Delhi Capitals,Maharashtra Cricket ,45.105516070351804,44,2.5125365235268275
65,Delhi Capitals,Gujarat Titans,Maharashtra Cricket ,46.65271160394149,43,8.494678148701142
66,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mu",46.71572416129053,62,24.652057804370113
67,Kolkata Knight Riders,Punjab Kings,"Wankhede Stadium, Mu",44.43056728021361,51,12.88124062703214
68,Kolkata Knight Riders,Royal Challengers Bangalore,Dr DY Patil Sports A,44.327231769580315,44,0.7437085672279894
69,Royal Challengers Bangalore,Kolkata Knight Riders,Dr DY Patil Sports A,46.45291119220703,36,29.035864422797314
70,Lucknow Super Giants,Gujarat Titans,"Wankhede Stadium, Mu",50.43923600382217,32,57.62261251194427
71,Gujarat Titans,Lucknow Super Giants,"Wankhede Stadium, Mu",46.25219463859321,44,5.118624178620931
72,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, M",47.053824694918085,53,11.219198688833803
73,Delhi Capitals,Mumbai Indians,"Brabourne Stadium, M",45.09368242371315,46,1.9702556006235925
74,Chennai Super Kings,Kolkata Knight Riders,Dubai International ,66.7784150541967,50,33.5568301083934
75,Kolkata Knight Riders,Chennai Super Kings,Dubai International ,47.03261115539354,55,14.48616153564811
76,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stad,40.1823164771799,53,24.184308533622826
77,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stad,44.68679614324457,48,6.902508034907144
78,Delhi Capitals,Royal Challengers Bangalore,Dubai International ,49.859528261643796,55,9.346312251556736
79,Royal Challengers Bangalore,Delhi Capitals,Dubai International ,45.68849085825105,29,57.54652020086569
80,Kolkata Knight Riders,Rajasthan Royals,Sharjah Cricket Stad,44.731602977995955,34,31.56353817057634
81,Rajasthan Royals,Kolkata Knight Riders,Sharjah Cricket Stad,42.10766717079381,17,147.69215982819887
82,Sunrisers Hyderabad,Royal Challengers Bangalore,Zayed Cricket Stadiu,53.04220259090893,50,6.084405181817857
83,Royal Challengers Bangalore,Sunrisers Hyderabad,Zayed Cricket Stadiu,50.42835381281049,37,36.29284814273106
84,Chennai Super Kings,Delhi Capitals,Dubai International ,45.927620486305024,48,4.317457320197867
85,Delhi Capitals,Chennai Super Kings,Dubai International ,41.783554367229065,51,18.07146202504105
86,Sunrisers Hyderabad,Kolkata Knight Riders,Dubai International ,44.73274239594584,35,27.80783541698812
87,Kolkata Knight Riders,Sunrisers Hyderabad,Dubai International ,48.394000841370556,36,34.427780114918214
88,Chennai Super Kings,Rajasthan Royals,Zayed Cricket Stadiu,40.051072327144595,44,8.97483562012592
89,Rajasthan Royals,Chennai Super Kings,Zayed Cricket Stadiu,42.8646233773479,81,47.08071187981741
90,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stad,43.92884702188222,41,7.143529321663951
91,Chennai Super Kings,Sunrisers Hyderabad,Sharjah Cricket Stad,47.24245587051938,47,0.5158635542965508
92,Punjab Kings,Mumbai Indians,Zayed Cricket Stadiu,47.92083232726595,38,26.107453492805128
93,Mumbai Indians,Punjab Kings,Zayed Cricket Stadiu,53.18575217499663,30,77.2858405833221
94,Rajasthan Royals,Sunrisers Hyderabad,Dubai International ,43.96971084013257,49,10.265896244627406
95,Sunrisers Hyderabad,Rajasthan Royals,Dubai International ,37.82035491862937,63,39.96769060535021
96,Royal Challengers Bangalore,Mumbai Indians,Dubai International ,49.32593058284019,48,2.76235538091707
97,Mumbai Indians,Royal Challengers Bangalore,Dubai International ,50.99027839909291,56,8.945931430191235
98,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stad,58.947933520269714,29,103.26873627679211
99,Sunrisers Hyderabad,Punjab Kings,Sharjah Cricket Stad,50.83834441849782,20,154.1917220924891
100,Mumbai Indians,Kolkata Knight Riders,Zayed Cricket Stadiu,41.65237363710485,56,25.620761362312766
101,Kolkata Knight Riders,Mumbai Indians,Zayed Cricket Stadiu,48.783589023341115,63,22.565731708982355
102,Rajasthan Royals,Punjab Kings,Dubai International ,44.93648863556142,57,21.164055025330846
103,Punjab Kings,Rajasthan Royals,Dubai International ,49.330550166257765,49,0.6745921760362561
104,Chennai Super Kings,Mumbai Indians,Dubai International ,49.708673583372544,24,107.11947326405226
105,Mumbai Indians,Chennai Super Kings,Dubai International ,39.28267947676882,41,4.188586642027269
106,Rajasthan Royals,Sunrisers Hyderabad,Arun Jaitley Stadium,41.7730405896328,42,0.5403795484933347
107,Sunrisers Hyderabad,Rajasthan Royals,Arun Jaitley Stadium,51.06311340742885,57,10.415590513282718
108,Punjab Kings,Royal Challengers Bangalore,Narendra Modi Stadiu,41.3879471132319,49,15.53480180973081
109,Royal Challengers Bangalore,Punjab Kings,Narendra Modi Stadiu,44.204416113094645,36,22.79004475859624
110,Rajasthan Royals,Mumbai Indians,Arun Jaitley Stadium,37.29530154222178,47,20.64829459101749
111,Mumbai Indians,Rajasthan Royals,Arun Jaitley Stadium,48.135203409768906,49,1.764891000471621
112,Royal Challengers Bangalore,Delhi Capitals,Narendra Modi Stadiu,37.720465568581375,36,4.779071023837153
113,Delhi Capitals,Royal Challengers Bangalore,Narendra Modi Stadiu,46.642550114134,43,8.471046777055822
114,Delhi Capitals,Sunrisers Hyderabad,MA Chidambaram Stadi,45.98078421341656,51,9.841599581536151
115,Sunrisers Hyderabad,Delhi Capitals,MA Chidambaram Stadi,44.778163932198034,56,20.0389929782178
116,Kolkata Knight Riders,Rajasthan Royals,"Wankhede Stadium, Mu",44.48005672542026,25,77.92022690168105
117,Rajasthan Royals,Kolkata Knight Riders,"Wankhede Stadium, Mu",44.01600596240797,50,11.967988075184067
118,Rajasthan Royals,Royal Challengers Bangalore,"Wankhede Stadium, Mu",44.30039884669291,32,38.43874639591534
119,Royal Challengers Bangalore,Rajasthan Royals,"Wankhede Stadium, Mu",45.35241080205841,59,23.13150711515524
120,Punjab Kings,Sunrisers Hyderabad,MA Chidambaram Stadi,52.77801623755894,32,64.93130074237168
121,Sunrisers Hyderabad,Punjab Kings,MA Chidambaram Stadi,42.9564595987477,50,14.0870808025046
122,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mu",35.73782763942834,46,22.30907034906883
123,Rajasthan Royals,Chennai Super Kings,"Wankhede Stadium, Mu",47.192470454546616,45,4.872156565659146
124,Royal Challengers Bangalore,Kolkata Knight Riders,MA Chidambaram Stadi,45.96791975225812,45,2.1509327827958202
125,Kolkata Knight Riders,Royal Challengers Bangalore,MA Chidambaram Stadi,48.29276903771825,57,15.275843793476751
126,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mu",40.69521571972658,26,56.52006046048685
127,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mu",43.20173882761728,32,35.00543383630399
128,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Chidambaram Stadi,37.57136099599064,47,20.06093405108375
129,Sunrisers Hyderabad,Royal Challengers Bangalore,MA Chidambaram Stadi,46.27493422390647,50,7.45013155218706
130,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mu",49.626045954175474,46,7.88270859603364
131,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mu",45.590475313905436,59,22.72800794253316
132,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mu",48.36285035186935,33,46.55409197536166
133,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mu",48.98355112304484,65,24.640690579931015
134,Delhi Capitals,Mumbai Indians,Dubai International ,47.64463955469565,41,16.206437938282075
135,Mumbai Indians,Delhi Capitals,Dubai International ,53.35800143132392,61,12.527866506026362
136,Royal Challengers Bangalore,Sunrisers Hyderabad,Sheikh Zayed Stadium,44.462102933855085,32,38.94407166829714
137,Sunrisers Hyderabad,Royal Challengers Bangalore,Sheikh Zayed Stadium,48.86854223685889,48,1.8094629934560273
138,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stad,44.9492357308058,48,6.355758894154577
139,Sunrisers Hyderabad,Mumbai Indians,Sharjah Cricket Stad,49.01404943684193,56,12.474911719925126
140,Kolkata Knight Riders,Rajasthan Royals,Dubai International ,45.075645885011106,55,18.044280209070717
141,Rajasthan Royals,Kolkata Knight Riders,Dubai International ,38.119651455734754,41,7.0252403518664535
142,Delhi Capitals,Mumbai Indians,Dubai International ,42.89242445635659,22,94.96556571071179
143,Mumbai Indians,Delhi Capitals,Dubai International ,45.99691161808595,38,21.04450425812093
144,Kings XI Punjab,Rajasthan Royals,Sheikh Zayed Stadium,40.185740162388655,53,24.177848750210085
145,Rajasthan Royals,Kings XI Punjab,Sheikh Zayed Stadium,41.478101573941544,66,37.154391554634024
146,Royal Challengers Bangalore,Mumbai Indians,Sheikh Zayed Stadium,53.911253097123634,54,0.16434611643771502
147,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,57.60781991856276,45,28.017377596806135
148,Kolkata Knight Riders,Kings XI Punjab,Sharjah Cricket Stad,53.263298367274224,54,1.3642622828255109
149,Kings XI Punjab,Kolkata Knight Riders,Sharjah Cricket Stad,49.39013681492144,36,37.194824485892894
150,Royal Challengers Bangalore,Chennai Super Kings,Dubai International ,41.409801036380046,46,9.978693399173814
151,Chennai Super Kings,Royal Challengers Bangalore,Dubai International ,43.98826302975009,48,8.35778535468732
152,Kolkata Knight Riders,Delhi Capitals,Sheikh Zayed Stadium,43.29582817476774,36,20.266189374354838
153,Delhi Capitals,Kolkata Knight Riders,Sheikh Zayed Stadium,39.134108287384755,36,8.705856353846544
154,Rajasthan Royals,Sunrisers Hyderabad,Dubai International ,33.00301139059362,47,29.78082682852421
155,Sunrisers Hyderabad,Rajasthan Royals,Dubai International ,47.92182359251763,58,17.376166219797184
156,Delhi Capitals,Kings XI Punjab,Dubai International ,46.90719194553266,53,11.495864253711964
157,Kings XI Punjab,Delhi Capitals,Dubai International ,48.71323313801289,57,14.53818747717037
158,Kolkata Knight Riders,Sunrisers Hyderabad,Sheikh Zayed Stadium,45.26615215283183,48,5.695516348267024
159,Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,42.25716382255803,58,27.142820995589606
160,Rajasthan Royals,Royal Challengers Bangalore,Dubai International ,43.319559910845186,52,16.693154017605412
161,Royal Challengers Bangalore,Rajasthan Royals,Dubai International ,43.09380941001132,47,8.311043808486557
162,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,46.886096170480194,33,42.07907930448543
163,Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,46.993457945798355,51,7.85596481216009
164,Delhi Capitals,Rajasthan Royals,Dubai International ,42.221389970651934,47,10.167255381591628
165,Rajasthan Royals,Delhi Capitals,Dubai International ,42.835522889373784,50,14.328954221252433
166,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stad,43.201178032376646,47,8.082599931113519
167,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stad,56.5718735282254,43,31.56249657726838
168,Delhi Capitals,Mumbai Indians,Sheikh Zayed Stadium,48.020189473514556,46,4.391716246770773
169,Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,40.765529675740446,44,7.3510689187717135
170,Royal Challengers Bangalore,Chennai Super Kings,Dubai International ,48.12738536902795,36,33.687181580633194
171,Chennai Super Kings,Royal Challengers Bangalore,Dubai International ,42.55910716422189,26,63.688873708545735
172,Sunrisers Hyderabad,Kings XI Punjab,Dubai International ,55.23549923167892,58,4.766380635036341
173,Kings XI Punjab,Sunrisers Hyderabad,Dubai International ,60.42978551291621,45,34.288412250924914
174,Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,42.91830815138776,57,24.704722541424978
175,Rajasthan Royals,Mumbai Indians,Sheikh Zayed Stadium,46.42616399061046,31,49.761819324549876
176,Kings XI Punjab,Chennai Super Kings,Dubai International ,42.05695299498561,46,8.57184131524868
177,Chennai Super Kings,Kings XI Punjab,Dubai International ,47.67194267421241,60,20.546762209645983
178,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,42.71539973680348,38,12.408946675798623
179,Royal Challengers Bangalore,Rajasthan Royals,Sheikh Zayed Stadium,45.07673627701904,50,9.846527445961925
180,Sunrisers Hyderabad,Chennai Super Kings,Dubai International ,44.38467478646481,42,5.677797110630492
181,Chennai Super Kings,Sunrisers Hyderabad,Dubai International ,47.17758296164544,36,31.048841560126228
182,Kolkata Knight Riders,Rajasthan Royals,Dubai International ,41.03725908986635,42,2.2922402622229687
183,Rajasthan Royals,Kolkata Knight Riders,Dubai International ,58.53621722991159,39,50.09286469208101
184,Royal Challengers Bangalore,Mumbai Indians,Dubai International ,41.987876576878,59,28.834107496816948
185,Mumbai Indians,Royal Challengers Bangalore,Dubai International ,55.50727986686423,35,58.59222819104066
186,Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,36.35507855938663,40,9.112303601533434
187,Kolkata Knight Riders,Sunrisers Hyderabad,Sheikh Zayed Stadium,44.93486902857337,52,13.586790329666604
188,Kings XI Punjab,Royal Challengers Bangalore,Dubai International ,48.85568915782552,50,2.2886216843489535
189,Royal Challengers Bangalore,Kings XI Punjab,Dubai International ,43.18513676077921,40,7.962841901948021
190,Rajasthan Royals,Chennai Super Kings,Sharjah Cricket Stad,47.41036928967282,54,12.20301983393922
191,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stad,52.363551456732196,53,1.20084630805246
192,Delhi Capitals,Kings XI Punjab,Dubai International ,41.208461376375254,23,79.16722337554458
193,Kings XI Punjab,Delhi Capitals,Dubai International ,45.36702851085334,35,29.620081459580966
194,Mumbai Indians,Chennai Super Kings,Rajiv Gandhi Interna,43.89312925477566,45,2.4597127671652035
195,Chennai Super Kings,Mumbai Indians,Rajiv Gandhi Interna,39.77005482602477,53,24.962160705613645
196,Sunrisers Hyderabad,Delhi Capitals,Dr. Y.S. Rajasekhara,50.54267222476559,54,6.402458843026687
197,Delhi Capitals,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara,46.85108345969603,55,14.816211891461768
198,Chennai Super Kings,Kings XI Punjab,Punjab Cricket Assoc,44.49601125078164,42,5.9428839304324805
199,Kings XI Punjab,Chennai Super Kings,Punjab Cricket Assoc,43.294581202265164,68,36.331498231962996
200,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadiu,41.59376338180111,52,20.011993496536327
201,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadiu,49.25350356488587,49,0.517354214052792
202,Kings XI Punjab,Kolkata Knight Riders,Punjab Cricket Assoc,48.22604230416694,41,17.62449342479741
203,Kolkata Knight Riders,Kings XI Punjab,Punjab Cricket Assoc,37.40437709663047,62,39.67035952156376
204,Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadi,50.91549959747885,27,88.57592443510684
205,Delhi Capitals,Chennai Super Kings,MA Chidambaram Stadi,49.088024492347834,59,16.799958487546043
206,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi Interna,41.10974835761469,77,46.610716418682216
207,Kings XI Punjab,Sunrisers Hyderabad,Rajiv Gandhi Interna,45.609659733716,44,3.658317576627274
208,Delhi Capitals,Royal Challengers Bangalore,Arun Jaitley Stadium,45.31258998100345,59,23.199000032197546
209,Royal Challengers Bangalore,Delhi Capitals,Arun Jaitley Stadium,48.20174864457337,64,24.684767742854106
210,Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadi,47.43291503599188,45,5.406477857759739
211,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadi,44.646186581908914,40,11.615466454772285
212,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadiu,42.40537673949272,70,39.42089037215325
213,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadiu,44.88820875587893,68,33.98792830017805
214,Rajasthan Royals,Delhi Capitals,Sawai Mansingh Stadi,37.329582742778356,52,28.21234087927239
215,Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadi,43.8587904757388,59,25.66306699027322
216,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadiu,43.33842389936876,49,11.554236940063749
217,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadiu,44.28885512040222,32,38.40267225125693
218,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadi,47.40449075953566,46,3.053240781599265
219,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadi,39.63763190862892,60,33.93728015228514
220,Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,42.020796143478165,57,26.279305011441817
221,Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,52.36534162079062,48,9.094461709980466
222,Kings XI Punjab,Rajasthan Royals,Punjab Cricket Assoc,41.831515053074654,39,7.260295007883727
223,Rajasthan Royals,Kings XI Punjab,Punjab Cricket Assoc,45.20517397924906,54,16.28671485324248
224,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,44.7916721343855,49,8.588424215539796
225,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,45.69101763579146,44,3.8432218995260476
226,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,44.08832554672454,57,22.65206044434291
227,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,55.99147164745999,59,5.099200597525443
228,Kolkata Knight Riders,Delhi Capitals,Eden Gardens,46.31382523548658,41,12.960549354845325
229,Delhi Capitals,Kolkata Knight Riders,Eden Gardens,46.646924159196516,57,18.163290948778045
230,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,48.626912259266994,50,2.746175481466011
231,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,38.79733085796683,50,22.405338284066346
232,Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Assoc,39.99025069538032,27,48.112039612519695
233,Kings XI Punjab,Sunrisers Hyderabad,Punjab Cricket Assoc,44.52834391489348,38,17.17985240761443
234,Royal Challengers Bangalore,Delhi Capitals,M.Chinnaswamy Stadiu,41.77361431169594,40,4.434035779239842
235,Delhi Capitals,Royal Challengers Bangalore,M.Chinnaswamy Stadiu,45.920988513379875,53,13.356625446453066
236,Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadi,43.174389780519846,54,20.047426332370655
237,Kings XI Punjab,Chennai Super Kings,MA Chidambaram Stadi,37.15274065842024,46,19.233172481695124
238,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,47.63728549599005,36,32.325793044416805
239,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,43.483806331754394,62,29.864828497170333
240,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadi,47.45750181083628,48,1.1302045607577562
241,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadi,44.42931354158813,55,19.21942992438522
242,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi Interna,48.72914898552463,59,17.40822205843283
243,Royal Challengers Bangalore,Sunrisers Hyderabad,Rajiv Gandhi Interna,48.69795227911109,30,62.32650759703697
244,Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,37.88943102745615,36,5.248419520711521
245,Delhi Capitals,Kolkata Knight Riders,Arun Jaitley Stadium,45.719070219215936,45,1.5979338204798588
246,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi Interna,41.71861558785744,35,19.19604453673555
247,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi Interna,47.23990999957538,69,31.536362319455968
248,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,42.01009218334857,53,20.735675125757417
249,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,46.661424673062676,51,8.507010444975146
250,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadi,51.17187317262932,32,59.91210366446662
251,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadi,44.283617036482866,64,30.806848380495524
252,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,43.54741260112597,54,19.356643331248204
253,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,49.261384162218704,47,4.8114556642951145
254,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,42.23962567603882,42,0.5705373239019519
255,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,43.58957924957004,35,24.541654998771552
256,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,45.2321742470292,46,1.6691864195017403
257,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,44.89231107547658,51,11.975860636320437
258,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket ,38.99605127325964,29,34.46914232158496
